V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,class
0.943669,0.800303,0.749853,0.492236,0.748926,0.244809,0.231976,0.798145,0.328149,0.362638,0.566557,0.378962,0.539578,0.270073,0.369612,0.241593,0.342092,0.345144,0.597055,0.591826,0.580706,0.514246,0.660356,0.353139,0.637016,0.469738,0.441859,0.32715,0.00074,1.0
0.923993,0.782993,0.837504,0.288158,0.772268,0.256593,0.259421,0.751629,0.462671,0.506205,0.286735,0.66372,0.293303,0.615945,0.467072,0.44606,0.790148,0.675135,0.593518,0.569299,0.607255,0.45473,0.663313,0.370632,0.559433,0.510978,0.428071,0.316217,3e-05,1.0
0.903608,0.795837,0.78087,0.312301,0.754637,0.24439,0.246653,0.766111,0.45543,0.435233,0.510052,0.440935,0.360012,0.330736,0.405213,0.301409,0.466888,0.441285,0.573649,0.586352,0.590623,0.468493,0.660595,0.398814,0.572685,0.463362,0.410779,0.298,0.002359,1.0
0.92356,0.802799,0.769189,0.501198,0.744987,0.250417,0.23015,0.803701,0.308896,0.383182,0.513622,0.392199,0.56397,0.363055,0.395557,0.199307,0.30776,0.296659,0.751858,0.592106,0.585396,0.548952,0.663228,0.382459,0.575718,0.489077,0.44051,0.324284,0.000296,1.0
0.909754,0.809945,0.76468,0.495173,0.745044,0.248716,0.230927,0.80705,0.290005,0.37797,0.510043,0.399765,0.559865,0.380699,0.375982,0.1964,0.316645,0.256378,0.789169,0.590717,0.578895,0.483842,0.666958,0.37318,0.551135,0.408507,0.43805,0.326591,3.9e-05,1.0
0.89851,0.810951,0.774542,0.495992,0.738402,0.253911,0.224831,0.813646,0.301583,0.373283,0.495688,0.401077,0.57973,0.375349,0.416351,0.214149,0.314768,0.318487,0.75572,0.589834,0.586991,0.546358,0.663418,0.381658,0.579742,0.484583,0.43314,0.324384,0.000355,1.0
0.892096,0.814934,0.760232,0.497844,0.737971,0.251323,0.223898,0.816798,0.293393,0.372161,0.485557,0.406856,0.578576,0.389551,0.394581,0.209778,0.322468,0.312152,0.760557,0.588329,0.58874,0.55295,0.66319,0.383717,0.582414,0.492779,0.428246,0.323292,0.000177,1.0
0.887042,0.813504,0.74872,0.449427,0.733318,0.250707,0.220997,0.82113,0.336022,0.353046,0.460968,0.436599,0.566018,0.387562,0.319507,0.178375,0.345345,0.29196,0.846266,0.586431,0.586474,0.538701,0.665857,0.384081,0.569514,0.403938,0.425259,0.322738,0.000563,1.0
0.875994,0.826868,0.720785,0.484784,0.736031,0.245518,0.226904,0.822384,0.276198,0.346649,0.502773,0.410908,0.565039,0.356731,0.337119,0.240925,0.364316,0.310103,0.691808,0.583295,0.580742,0.470577,0.668265,0.353069,0.559662,0.381291,0.420391,0.321076,0.004348,1.0
0.861712,0.828209,0.714988,0.513593,0.733971,0.245368,0.222962,0.826982,0.271884,0.353506,0.503924,0.416127,0.579138,0.366989,0.384695,0.23333,0.380252,0.317512,0.768432,0.583454,0.579674,0.465109,0.663799,0.358285,0.572901,0.417371,0.422112,0.317576,0.004348,1.0
0.823677,0.712408,0.785427,0.447895,0.781013,0.228891,0.233168,0.786797,0.485453,0.492274,0.479505,0.601706,0.438724,0.468694,0.384065,0.35408,0.594612,0.535555,0.799562,0.557162,0.549642,0.482044,0.592541,0.437504,0.512363,0.510472,0.452271,0.281617,0.000479,1.0
0.941907,0.749917,0.834161,0.303275,0.749167,0.271588,0.282323,0.782129,0.495161,0.46806,0.294785,0.685698,0.356838,0.580189,0.422503,0.406697,0.803721,0.706789,0.673115,0.599265,0.568688,0.535045,0.689701,0.409701,0.590185,0.389204,0.410816,0.309786,0.030237,1.0
0.976704,0.779704,0.814087,0.340536,0.771223,0.255264,0.266759,0.78639,0.457007,0.468174,0.452048,0.715968,0.402198,0.489281,0.313936,0.481198,0.84453,0.764683,0.493963,0.579625,0.55645,0.480189,0.663648,0.35795,0.612107,0.369988,0.418296,0.315457,3.9e-05,1.0
0.97799,0.797275,0.767221,0.463722,0.785569,0.242807,0.275981,0.780984,0.378375,0.46647,0.394946,0.612759,0.325697,0.403684,0.370703,0.52489,0.918352,0.831551,0.337648,0.579634,0.558634,0.48981,0.657573,0.301786,0.652897,0.514815,0.416695,0.316386,3.9e-05,1.0
0.882747,0.767102,0.748582,0.559802,0.801189,0.219816,0.249569,0.789061,0.329098,0.426449,0.62603,0.514541,0.36044,0.283355,0.356172,0.414236,0.749621,0.721663,0.509532,0.579115,0.565476,0.507718,0.662077,0.328168,0.625963,0.533466,0.425602,0.332845,3.9e-05,1.0
0.917902,0.772751,0.697154,0.606801,0.783494,0.229021,0.253571,0.791417,0.355852,0.445594,0.626367,0.525251,0.387627,0.285732,0.385406,0.41302,0.75782,0.730758,0.570575,0.573507,0.56387,0.54367,0.704956,0.313698,0.555361,0.521433,0.425746,0.324321,3.9e-05,1.0
0.921929,0.810571,0.681511,0.430505,0.731172,0.221259,0.208333,0.806003,0.324085,0.225454,0.826144,0.170194,0.437459,0.053585,0.447172,0.027763,0.101327,0.11522,0.797207,0.598638,0.591371,0.502309,0.660385,0.422162,0.654484,0.340671,0.45993,0.336068,3e-05,1.0
0.904945,0.802789,0.789259,0.423027,0.75791,0.255765,0.239797,0.778967,0.363908,0.399261,0.512669,0.421807,0.330335,0.359323,0.307081,0.25279,0.44932,0.32191,0.495252,0.581093,0.601012,0.496364,0.662622,0.359801,0.580042,0.42292,0.430847,0.321192,3e-05,1.0
0.911736,0.805857,0.766182,0.488659,0.747764,0.262087,0.238619,0.782381,0.365571,0.416316,0.521353,0.427294,0.358283,0.369481,0.398002,0.233964,0.474978,0.339061,0.651293,0.582239,0.60045,0.505473,0.671109,0.361381,0.555231,0.470842,0.431832,0.317562,0.004372,1.0
0.897125,0.814941,0.727535,0.527426,0.726472,0.238105,0.20481,0.815743,0.267832,0.274967,0.716588,0.166162,0.462953,0.156631,0.311038,0.063073,0.0,0.031355,0.624818,0.595009,0.597972,0.538989,0.664037,0.454557,0.600255,0.4268,0.454414,0.330084,0.000148,1.0
0.88022,0.820899,0.706045,0.586439,0.718935,0.245634,0.21546,0.814505,0.218777,0.278213,0.724254,0.158866,0.471527,0.188699,0.37491,0.018018,0.039143,0.022572,0.849873,0.598176,0.597734,0.536474,0.665935,0.461977,0.596668,0.488632,0.456452,0.333074,0.013238,1.0
0.868013,0.811004,0.689557,0.62183,0.727223,0.23242,0.198408,0.821901,0.25033,0.272123,0.741658,0.16537,0.48912,0.126737,0.41046,0.055287,0.07616,0.103992,0.797008,0.59251,0.599064,0.55029,0.656308,0.452795,0.537907,0.478477,0.45795,0.323216,0.003434,1.0
0.857503,0.815497,0.674053,0.543486,0.724549,0.226204,0.198988,0.825174,0.26093,0.240137,0.776788,0.17072,0.485474,0.096726,0.459381,0.055795,0.118321,0.122024,0.864465,0.592947,0.59395,0.502221,0.666176,0.434036,0.573535,0.517821,0.449587,0.320653,0.000206,1.0
0.847899,0.817383,0.682036,0.566616,0.718873,0.234646,0.202403,0.828635,0.233741,0.26801,0.694266,0.187924,0.484173,0.207462,0.31321,0.057633,0.033231,0.011249,0.715741,0.586317,0.59627,0.515233,0.668648,0.461017,0.620587,0.438838,0.44263,0.313837,0.003245,1.0
0.833692,0.819603,0.690963,0.614313,0.716994,0.239064,0.195242,0.835113,0.236877,0.27038,0.669187,0.19989,0.490539,0.208044,0.302418,0.027932,0.066213,0.014506,0.878666,0.587967,0.596199,0.511613,0.665224,0.466486,0.57491,0.452353,0.442556,0.319529,0.000443,1.0
0.824135,0.824036,0.690967,0.604964,0.712787,0.239123,0.192556,0.839571,0.224671,0.268934,0.680448,0.193789,0.517087,0.221613,0.41129,0.053986,0.055822,0.069014,0.833038,0.587143,0.602715,0.553242,0.665921,0.468214,0.59822,0.498069,0.43685,0.317303,5.9e-05,1.0
0.815133,0.833117,0.665055,0.615412,0.710426,0.237663,0.194425,0.842662,0.219885,0.254957,0.704385,0.186218,0.51193,0.171711,0.412615,0.07257,0.101371,0.117932,0.813544,0.586269,0.600611,0.542344,0.665735,0.449583,0.604154,0.504372,0.43858,0.317148,0.003434,1.0
0.814904,0.832125,0.634952,0.549059,0.710811,0.225656,0.189769,0.845741,0.248093,0.231756,0.737556,0.20096,0.51235,0.14239,0.450916,0.075,0.141316,0.129963,0.860776,0.58581,0.596829,0.496848,0.665553,0.436654,0.576852,0.510834,0.431142,0.3145,0.001178,1.0
0.805372,0.837038,0.62213,0.585282,0.696604,0.241773,0.20453,0.844833,0.208424,0.235305,0.695313,0.203678,0.506793,0.194926,0.32057,0.101994,0.094615,0.046007,0.707977,0.573393,0.590108,0.452896,0.66666,0.443153,0.603942,0.376946,0.426229,0.303974,0.017869,1.0
0.777435,0.829705,0.635171,0.642353,0.712025,0.226958,0.1824,0.85434,0.20895,0.242071,0.692921,0.206241,0.528494,0.182756,0.414108,0.090301,0.133215,0.134178,0.806841,0.579774,0.602941,0.519679,0.640665,0.457481,0.576341,0.483315,0.421556,0.310021,0.0,1.0
0.783619,0.833758,0.607434,0.647573,0.698561,0.234541,0.187966,0.857329,0.218941,0.243777,0.688824,0.211799,0.539634,0.185583,0.407457,0.100988,0.133053,0.13628,0.787621,0.577628,0.601449,0.527148,0.666069,0.446682,0.586763,0.479337,0.419529,0.303271,0.004605,1.0
0.772424,0.833327,0.591654,0.570373,0.698724,0.224203,0.182824,0.861508,0.245962,0.227175,0.709108,0.228882,0.542346,0.178475,0.449515,0.095536,0.158255,0.133836,0.848879,0.579325,0.598032,0.487078,0.66188,0.44346,0.572203,0.498464,0.417661,0.3042,0.001771,1.0
0.759827,0.83408,0.606994,0.592856,0.692406,0.234945,0.188828,0.863553,0.201996,0.243155,0.630467,0.246022,0.540057,0.294059,0.305173,0.099541,0.074207,0.0,0.72752,0.569519,0.595872,0.450715,0.664909,0.465112,0.597498,0.355385,0.403684,0.296504,0.006737,1.0
0.74023,0.83663,0.615808,0.641418,0.693529,0.234732,0.17855,0.870777,0.196883,0.238224,0.640602,0.237762,0.56229,0.260368,0.410572,0.100367,0.11957,0.103713,0.823441,0.573693,0.604674,0.507823,0.653004,0.4665,0.584972,0.454463,0.401418,0.302551,0.001453,1.0
0.737764,0.83817,0.604247,0.637532,0.688436,0.23606,0.179948,0.873541,0.189574,0.246048,0.617662,0.253385,0.567434,0.31361,0.383722,0.088396,0.100319,0.043969,0.846764,0.571286,0.602581,0.485203,0.661942,0.472949,0.590626,0.424441,0.394626,0.297958,0.002323,1.0
0.725875,0.841017,0.598799,0.637368,0.68879,0.233663,0.176444,0.877882,0.18407,0.244295,0.602274,0.255752,0.571872,0.324607,0.380913,0.087418,0.105357,0.069698,0.83801,0.570923,0.609672,0.533244,0.65787,0.480939,0.593653,0.471192,0.390547,0.299657,3e-05,1.0
0.722197,0.8342,0.589933,0.499332,0.678961,0.231388,0.17123,0.882574,0.273793,0.205071,0.591437,0.299039,0.571059,0.31661,0.391145,0.046258,0.128489,0.09251,0.971604,0.569349,0.610777,0.553937,0.661978,0.485117,0.582142,0.351314,0.388659,0.299186,0.000389,1.0
0.703106,0.852464,0.554991,0.503047,0.685484,0.220321,0.1757,0.886594,0.22869,0.195809,0.64432,0.264095,0.551048,0.22974,0.330972,0.147741,0.159544,0.127613,0.654609,0.569663,0.602185,0.471215,0.66267,0.440147,0.617037,0.434601,0.392315,0.298768,0.001328,1.0
0.703966,0.855906,0.545128,0.617749,0.674396,0.235045,0.178459,0.888829,0.197477,0.214377,0.618948,0.259675,0.572057,0.255786,0.333025,0.154012,0.152924,0.136226,0.660423,0.563073,0.605231,0.505303,0.658904,0.452238,0.622214,0.435961,0.386584,0.290704,0.010627,1.0
0.701076,0.845108,0.553981,0.659534,0.675063,0.233275,0.166873,0.893461,0.190576,0.239562,0.572401,0.287399,0.602999,0.357158,0.376725,0.111754,0.120434,0.075747,0.811924,0.562255,0.612217,0.52597,0.648353,0.489386,0.566986,0.449291,0.371129,0.288977,0.004147,1.0
0.677529,0.857843,0.514238,0.673305,0.672857,0.234543,0.163607,0.866023,0.169727,0.216788,0.600409,0.295857,0.577687,0.330871,0.3633,0.13454,0.1722,0.075668,0.805534,0.564135,0.580675,0.457425,0.630407,0.472983,0.498552,0.349857,0.379253,0.291962,0.014176,1.0
0.940489,0.780978,0.834288,0.366736,0.757875,0.26334,0.2521,0.792884,0.423502,0.441961,0.492869,0.611688,0.462047,0.472535,0.285036,0.322268,0.594696,0.528176,0.677413,0.587133,0.57033,0.539156,0.663404,0.399986,0.579642,0.396585,0.42583,0.314542,0.001536,1.0
0.648291,0.859196,0.527576,0.661951,0.667825,0.243801,0.155608,0.844621,0.142965,0.20754,0.546485,0.312966,0.573097,0.413458,0.348202,0.120897,0.142614,0.066316,0.817622,0.574661,0.571133,0.538736,0.658209,0.48185,0.564612,0.417921,0.360926,0.292381,0.0021,1.0
0.903247,0.798682,0.765287,0.423445,0.741177,0.26175,0.23645,0.784685,0.388084,0.410274,0.491697,0.457959,0.372204,0.441824,0.420459,0.203906,0.444756,0.296072,0.722832,0.57788,0.603416,0.52085,0.664892,0.38798,0.553302,0.404896,0.424287,0.313188,0.006707,1.0
0.921863,0.778585,0.78935,0.313299,0.738684,0.270533,0.27465,0.787456,0.379007,0.422739,0.544246,0.595931,0.484625,0.492876,0.388633,0.357091,0.595303,0.501046,0.664534,0.587379,0.563811,0.468714,0.674717,0.395241,0.567272,0.512498,0.424319,0.308857,0.031237,1.0
0.835589,0.832211,0.649806,0.437261,0.724493,0.23171,0.22335,0.840752,0.376092,0.376239,0.474747,0.445805,0.383485,0.375834,0.407867,0.304426,0.508715,0.475269,0.619428,0.588984,0.576193,0.480625,0.668268,0.373979,0.599224,0.38186,0.438544,0.318349,0.003892,1.0
0.633133,0.865248,0.488503,0.598525,0.660346,0.246246,0.135347,0.792271,0.168244,0.164247,0.571801,0.348197,0.55028,0.402503,0.398444,0.146179,0.186312,0.096707,0.823106,0.584814,0.526294,0.534314,0.654139,0.471542,0.524667,0.445343,0.35409,0.287625,0.005445,1.0
0.603111,0.871118,0.491748,0.524811,0.663781,0.240503,0.135993,0.797741,0.161714,0.130698,0.563428,0.342986,0.52846,0.370351,0.311918,0.182968,0.194017,0.131279,0.651296,0.584489,0.529606,0.54049,0.657714,0.455228,0.574883,0.443853,0.347011,0.291385,3.9e-05,1.0
0.880717,0.802642,0.758187,0.41223,0.748933,0.252061,0.231536,0.790189,0.379263,0.390793,0.498579,0.454072,0.361002,0.402432,0.384047,0.231294,0.47393,0.337478,0.636482,0.577613,0.604593,0.509057,0.660942,0.370592,0.548939,0.377244,0.420128,0.315988,3.9e-05,1.0
0.915414,0.789397,0.751705,0.538145,0.787083,0.232266,0.26423,0.781198,0.33705,0.424358,0.546294,0.483722,0.390201,0.256562,0.39903,0.402889,0.7496,0.680125,0.480301,0.578532,0.56193,0.520311,0.679933,0.343084,0.643077,0.533904,0.424928,0.304891,3.9e-05,1.0
0.893006,0.802871,0.74223,0.523951,0.784547,0.236415,0.255188,0.757307,0.326853,0.414269,0.52893,0.498747,0.37358,0.279407,0.37572,0.413106,0.75541,0.680099,0.450894,0.580849,0.540881,0.543603,0.672133,0.347456,0.614737,0.51638,0.430158,0.309003,3.9e-05,1.0
0.889048,0.77742,0.749453,0.471624,0.76463,0.23454,0.218935,0.802751,0.359708,0.360953,0.658652,0.349639,0.307538,0.284951,0.353088,0.181357,0.338811,0.32915,0.768733,0.580892,0.578095,0.517744,0.650323,0.317826,0.560787,0.408119,0.451575,0.323503,3.9e-05,1.0
0.883144,0.784648,0.717251,0.468904,0.73153,0.263129,0.244587,0.800503,0.350455,0.347729,0.658932,0.340233,0.322999,0.285202,0.357874,0.198179,0.33682,0.337591,0.765585,0.574279,0.572737,0.532772,0.683681,0.310114,0.599702,0.423902,0.458967,0.314772,0.025223,1.0
0.939442,0.775816,0.817691,0.29339,0.750029,0.261852,0.255474,0.790299,0.431357,0.447439,0.450539,0.614505,0.519465,0.511028,0.296705,0.359802,0.537926,0.5332,0.64792,0.582064,0.571822,0.549299,0.668058,0.393149,0.563374,0.541042,0.424238,0.314763,0.007951,1.0
0.901121,0.792862,0.772393,0.264166,0.750193,0.243298,0.246901,0.767424,0.469117,0.405668,0.502805,0.462605,0.364166,0.359936,0.443422,0.278581,0.467619,0.459355,0.631609,0.579873,0.594849,0.486117,0.661743,0.399287,0.583754,0.252953,0.394359,0.292586,0.003425,1.0
0.93658,0.774816,0.817602,0.261585,0.757006,0.251267,0.249734,0.787579,0.407278,0.482854,0.485528,0.531455,0.385868,0.470932,0.375636,0.391603,0.578612,0.502211,0.728014,0.588966,0.569381,0.531976,0.663559,0.365169,0.540752,0.36831,0.424906,0.315921,0.000969,1.0
0.879849,0.805913,0.745616,0.42397,0.743746,0.253785,0.230538,0.7943,0.378139,0.390236,0.494946,0.459617,0.369934,0.40893,0.39497,0.233929,0.481595,0.343048,0.652954,0.576576,0.604975,0.508768,0.670881,0.365658,0.561041,0.386245,0.413125,0.311635,3.9e-05,1.0
0.954303,0.771009,0.871589,0.196271,0.761129,0.256326,0.265716,0.785352,0.501446,0.478076,0.257108,0.73895,0.519043,0.629263,0.406143,0.431528,0.725095,0.679464,0.608166,0.580228,0.565037,0.552581,0.661181,0.443034,0.588477,0.338572,0.418785,0.313927,3.9e-05,1.0
0.933203,0.789652,0.816109,0.305207,0.763405,0.249771,0.256046,0.778725,0.420993,0.447165,0.495332,0.565393,0.358943,0.47238,0.318379,0.372871,0.566332,0.584908,0.540673,0.583214,0.580599,0.508155,0.661885,0.397076,0.580456,0.332465,0.425389,0.312159,3.9e-05,1.0
0.975316,0.767764,0.831366,0.318156,0.766975,0.26494,0.265349,0.786964,0.482774,0.492316,0.226761,0.682808,0.362751,0.599612,0.36664,0.458253,0.764026,0.659688,0.539972,0.580436,0.556089,0.462713,0.663526,0.254728,0.603508,0.351418,0.417372,0.314437,0.004126,1.0
0.932484,0.791616,0.811358,0.34343,0.758979,0.252796,0.252807,0.782434,0.408965,0.451706,0.489744,0.571466,0.377213,0.496358,0.373654,0.356876,0.578625,0.588861,0.65391,0.582129,0.582563,0.514828,0.66517,0.402406,0.572484,0.365154,0.416156,0.308896,3.9e-05,1.0
0.936048,0.786109,0.813655,0.305761,0.76345,0.249043,0.254943,0.792548,0.404224,0.429193,0.461459,0.555089,0.329184,0.490221,0.317757,0.383887,0.567385,0.599972,0.544627,0.582964,0.57008,0.508996,0.660985,0.351725,0.598359,0.347841,0.427058,0.319078,3.9e-05,1.0
0.935418,0.789759,0.80528,0.345775,0.758511,0.252034,0.251764,0.796503,0.397483,0.439122,0.456966,0.561556,0.348561,0.512042,0.376086,0.36655,0.581271,0.605423,0.663737,0.582628,0.571305,0.519495,0.664531,0.357072,0.57693,0.379098,0.42381,0.317855,3.9e-05,1.0
0.950113,0.778438,0.848627,0.292074,0.771232,0.262103,0.268427,0.787113,0.436425,0.497331,0.373312,0.700222,0.386031,0.618485,0.404871,0.455749,0.756551,0.718044,0.58461,0.579813,0.562618,0.519011,0.66284,0.323092,0.591337,0.389867,0.415166,0.313336,3.9e-05,1.0
0.978285,0.773137,0.828909,0.285462,0.767394,0.255159,0.266749,0.784947,0.447894,0.496602,0.420983,0.728863,0.424305,0.61096,0.374734,0.462046,0.764345,0.6709,0.523394,0.579171,0.560477,0.504052,0.664837,0.397062,0.602486,0.485693,0.416173,0.313756,3e-05,1.0
0.94322,0.781925,0.858549,0.32558,0.77251,0.255641,0.270569,0.785386,0.418837,0.499755,0.293681,0.686842,0.419855,0.606769,0.347698,0.477408,0.748616,0.632378,0.392157,0.577408,0.56013,0.493847,0.664682,0.413367,0.552604,0.363996,0.417148,0.316326,0.000295,1.0
0.964484,0.78249,0.798928,0.342228,0.757388,0.245645,0.252814,0.789235,0.414783,0.436188,0.452641,0.578225,0.436699,0.483977,0.418755,0.348953,0.603113,0.477304,0.547009,0.583576,0.567972,0.503867,0.664944,0.444335,0.609363,0.492317,0.426472,0.319149,3e-05,1.0
0.93735,0.790937,0.807889,0.318093,0.757685,0.246067,0.253996,0.794569,0.394795,0.427156,0.428102,0.576262,0.437094,0.50047,0.39305,0.347617,0.600954,0.482336,0.555833,0.582479,0.570515,0.51776,0.665229,0.446231,0.565629,0.474912,0.425113,0.3182,3e-05,1.0
0.910882,0.751808,0.855282,0.337102,0.76511,0.258155,0.270112,0.781644,0.483763,0.513396,0.221982,0.674516,0.326301,0.641791,0.363764,0.429148,0.740631,0.656306,0.672922,0.565607,0.55515,0.530558,0.676983,0.438634,0.591634,0.399417,0.417628,0.320368,0.008119,1.0
0.979425,0.772793,0.828076,0.305533,0.768945,0.261035,0.265655,0.785791,0.467193,0.497283,0.245541,0.673332,0.379916,0.612612,0.448975,0.469196,0.751637,0.689344,0.506171,0.578439,0.560647,0.506108,0.66257,0.258616,0.616186,0.39369,0.417358,0.313938,3.9e-05,1.0
0.921954,0.781971,0.826808,0.298446,0.757893,0.255296,0.253188,0.791553,0.428992,0.457089,0.437256,0.57113,0.369667,0.529877,0.332114,0.370874,0.523661,0.565858,0.56318,0.580536,0.572715,0.544552,0.66313,0.375415,0.592971,0.348767,0.409021,0.310036,0.000768,1.0
0.93189,0.785135,0.82176,0.359448,0.746195,0.264357,0.263612,0.791349,0.414727,0.448875,0.401972,0.614292,0.483809,0.520821,0.474177,0.385306,0.64932,0.578168,0.574223,0.579921,0.569434,0.544244,0.668439,0.448538,0.56759,0.392792,0.423805,0.313686,0.014013,1.0
0.814538,0.839707,0.632273,0.437856,0.71911,0.230634,0.219339,0.849914,0.377826,0.37949,0.460352,0.45874,0.394287,0.392409,0.405586,0.311642,0.517868,0.47785,0.613754,0.58894,0.576282,0.476659,0.668563,0.374121,0.606508,0.383422,0.438107,0.317777,0.003892,1.0
0.80251,0.842092,0.623336,0.440022,0.717405,0.22897,0.216265,0.854498,0.379657,0.381793,0.453376,0.466374,0.400106,0.401278,0.40542,0.315291,0.52275,0.477888,0.609886,0.588961,0.57641,0.471885,0.6632,0.376927,0.605167,0.382271,0.437916,0.317847,0.003892,1.0
0.790975,0.844976,0.6139,0.441363,0.714473,0.228564,0.214481,0.85901,0.380532,0.383223,0.44631,0.472924,0.406069,0.409714,0.40481,0.319192,0.527313,0.479221,0.60658,0.589128,0.576503,0.469237,0.662573,0.377461,0.608143,0.382335,0.437444,0.31771,0.003892,1.0
0.779448,0.847869,0.604464,0.442696,0.711536,0.228162,0.2127,0.863521,0.38141,0.384655,0.439249,0.479474,0.412031,0.418147,0.404203,0.323095,0.531875,0.480543,0.603279,0.589285,0.576591,0.466592,0.661933,0.378004,0.611112,0.382404,0.436979,0.317568,0.003892,1.0
0.767927,0.850769,0.595026,0.444024,0.708596,0.227765,0.210921,0.86803,0.382289,0.386087,0.43219,0.486022,0.417992,0.426577,0.403598,0.327002,0.536436,0.481858,0.599983,0.589432,0.576674,0.463948,0.661284,0.378556,0.614075,0.382475,0.43652,0.317425,0.003892,1.0
0.939575,0.750034,0.853028,0.28951,0.757307,0.269605,0.274182,0.785636,0.458069,0.505616,0.355001,0.674192,0.282916,0.665517,0.441893,0.44978,0.727666,0.710158,0.600554,0.593365,0.571323,0.549021,0.682957,0.378314,0.561016,0.539657,0.410308,0.30952,0.020237,1.0
0.975905,0.771555,0.850544,0.392091,0.761892,0.265053,0.261153,0.789798,0.474381,0.502852,0.33899,0.698206,0.298881,0.566142,0.201004,0.479112,0.777373,0.739914,0.511243,0.577929,0.560672,0.515804,0.663465,0.429428,0.606405,0.456423,0.417637,0.314405,3e-05,1.0
0.961795,0.781897,0.8193,0.439384,0.754625,0.261201,0.247422,0.794602,0.422071,0.444656,0.47563,0.61182,0.472839,0.430958,0.177115,0.372158,0.601875,0.56992,0.566021,0.584008,0.569043,0.526122,0.662407,0.432986,0.618069,0.462366,0.428112,0.319616,3e-05,1.0
